full_text,value
"['daraandara', 'ainunnajib', 'ngasih', 'nilai', 'jelek', 'ada', 'alas', 'dong', 'ordal', 'tmi', 'ordal', 'food', 'estate', 'sejahtera', 'anggota', 'tni', 'debat', 'waktu', 'adu', 'argumen', 'bas', 'data', 'kalo', 'gabisa', 'buka', 'data', 'buat', 'apa', 'ikut', 'debat', 'gibran', 'nyerang', 'strategi', 'kana']",HOAX
"['muannas', 'alaidid', 'belum', 'pura', 'malu', 'sembari', 'kampanye', 'netralitas', 'tni', 'polri', 'kepala', 'desa', 'dsbnya', 'dalamdiampundusta']",HOAX
"['kompastv', 'boyolali', 'justru', 'bapak', 'tni', 'upaya', 'ayom', 'masyarakat', 'guna', 'jalan', 'rawan', 'ugalan', 'jalan', 'mabuk', 'naik', 'motor', 'knalpot', 'brong', 'blayer']",FAKTA
"['kamsuley', 'elsia', 'cchaidir', 'ngomong', 'hoax', 'nyata', 'korban', 'harun', 'alrasyid', 'tinggal', 'dukung', 'padahal', 'fakta', 'korban', 'smp', 'punya', 'hak', 'pilih', 'datang', 'area', 'demo', 'penasaran', 'nasional', 'tidak', 'rendah', 'tanah', 'k', 'hektar', 'padahal', 'asli', 'k', 'bawa', 'soal', 'tni']",HOAX
"['pagi', 'senin', 'cerah', 'waktu', 'pancar', 'semangat', 'kerja', 'tantang', 'hasil', 'depan', 'mata', 'raih', 'bersamasama', 'semangatsenin', 'awalminggupositifintni', 'adhttpstwittercomtni', 'adstatus', 'mon', 'jan', 'helmiazharism', 'hrdbacot', 'zziryy', 'bandungbogor', 'pulau', 'lah', 'hahaha']",HOAX
"['yusuf', 'dumdum', 'debat', 'model', 'keroyokan', 'wan', 'wadas', 'wan', 'angin', 'anggap', 'sopan', 'kasih', 'nilai', 'tni', 'pake', 'asa', 'sekarang', 'balik', 'baperprof', 'ngambek']",HOAX
"['kodam', 'xviicenderawasih', 'berangkat', 'personel', 'jamaah', 'umroh', 'harga', 'panglima', 'tni', 'kapolri', 'tanah', 'suci', 'makkah', 'httpstcocnvmbt']",HOAX
"['kemhan', 'ri', 'puspen', 'tni', 'lockheedmartin', 'harus', 'pake', 'hastag', 'sih', 'tiap', 'upload', 'padahal', 'ngga', 'pake', 'hastag']",HOAX
"['ahy', 'tuh', 'gue', 'terlalu', 'buru', 'buru', 'keluar', 'tni', 'jadi', 'luntang', 'lantung', 'kasi']",HOAX
"['personel', 'tni', 'koramil', 'polsel', 'kodim', 'takalar', 'sama', 'perintah', 'lurah', 'rajaya', 'masyarakat', 'laksana', 'kerja', 'bakti', 'tanam', 'pohon', 'rangka', 'hijau', 'lingkung', 'wilayah', 'lurah', 'rajaya', 'camat', 'polongbangkeng', 'selatan', 'kabupaten', 'takalar', 'httpstcoqbqdvngvqv']",HOAX
"['erickthohir', 'prabowo', 'gibran', 'tweet', 'asn', 'tni', 'polri', 'netral', 'klo', 'tri', 'dukung', 'capres']",HOAX
"['yusuf', 'dumdum', 'gibran', 'tweet', 'jokowi', 'lah', 'kemarin', 'ganjar', 'kasih', 'nilai', 'kemenhan', 'juga', 'kurang', 'ajar', 'cup', 'luka', 'hati', 'tni', 'sdh', 'kerja', 'keras', 'nilai', 'kok', 'rasakok', 'sekarang', 'rasa', 'terzolimi', 'cupp']",HOAX
"['mirumiruza', 'hrdbacot', 'hai', 'massee', 'tarik', 'psikologi', 'mungkin', 'ngobrol', 'bareng', 'buat', 'luas', 'ilmu', 'mulai', 'dgn', 'follow', 'hahaha']",HOAX
"['gatau', 'senengsedih', 'pagi', 'dah', 'tanya', 'org', 'lift', 'mas', 'staff', 'bko', 'bawah', 'kendali', 'operasi', 'looks', 'sudah', 'lihat', 'tnipolri']",HOAX
"['bobby', 'risakotta', 'nichnach', 'duluh', 'video', 'edar', 'samsul', 'nyopot', 'masker', 'oknum', 'tni', 'konon', 'kabar', 'pampres', 'situ', 'lihat', 'etika', 'tdk', 'baik']",HOAX
"['kemhan', 'ri', 'puspen', 'tni', 'lockheedmartin', 'hastag', 'kurang', 'tambah', 'aja', 'lah', 'paham', 'kok']",HOAX
"['kkb', 'bikin', 'ulah', 'satu', 'personel', 'tni', 'gugur', 'intan', 'jaya', 'aksi', 'tembak', 'kampung', 'bilogai', 'distrik', 'sugapa', 'kab', 'intan', 'jaya', 'papua', 'tengah', 'satu', 'anggota', 'brimob', 'gugur', 'alami', 'luka', 'tembak', 'kstperusakwajibdibasmi', 'mahfud', 'gibran', 'tom', 'lembong', 'cabut', 'httpstconfmibfydc']",HOAX
"['agok', 'habang', 'waltuhamogus', 'coldthem', 'tsamaradki', 'beda', 'dulu', 'pak', 'jokowi', 'tanya', 'turut', 'beliau', 'masuk', 'bagi', 'tidak', 'rata', 'pak', 'anies', 'tanya', 'tanah', 'hgu', 'sejahtera', 'prajurit', 'itu', 'tidak', 'nyambung', 'nyata', 'jaman', 'panglima', 'pak', 'andika', 'tni', 'makmur', 'banyak', 'bangun', 'rumah', 'dinas']",HOAX
"['pangkoops', 'udara', 'kunjung', 'kerja', 'lanud', 'sjamsudin', 'noor', 'banjarbarupenkoopsud', 'agenda', 'kunjung', 'kerja', 'panglima', 'komando', 'operasi', 'udara', 'marsda', 'tni', 'budhi', 'achmadi', 'httpstcogfnsgkdig', 'salah', 'satu', 'terima', 'papar', 'komando', 'komandan', 'lanud', 'sjamsudin', 'noor', 'httpstcolocnbhjbdu']",FAKTA
"['upaya', 'jaga', 'situasi', 'kamtibmas', 'sinegritas', 'tni', 'polri', 'giat', 'solat', 'subuh', 'keliling', 'babinkamtibmas', 'babinsa', 'cibaduyut', 'wetan', 'mesjid', 'arrossid', 'jln', 'cibaduyut', 'camat', 'bojongloa', 'kidul', 'httpstcopxfmptlmkr']",HOAX
"['muannas', 'alaidid', 'anak', 'kuasa', 'mulai', 'gak', 'adab', 'copot', 'paksa', 'masker', 'orang', 'anggota', 'tni', 'klu', 'bkn', 'anak', 'kuasa', 'gak', 'bakal', 'berani', 'tuh', 'kutu', 'kupret']",HOAX
"['sutanmangara', 'penenu', 'sumber', 'air', 'wilayah', 'kering', 'hasil', 'buat', 'komponen', 'cadang', 'komcad', 'bangun', 'tni', 'baik', 'pusrehab', 'kemehan', 'jadi', 'jend', 'menhan', 'hasil', 'tampil', 'pukau', 'forum', 'internasional', 'buat', 'indonesia', 'segani']",HOAX
"['kunjung', 'kodim', 'sikka', 'pangdam', 'ixudayana', 'mayjen', 'tni', 'harfendi', 'sip', 'serta', 'ketua', 'sit', 'kck', 'ixudayana', 'nydr', 'kartika', 'listya', 'dewi', 'harfendi', 'serta', 'rombong', 'sambut', 'hangat', 'forum', 'koordinasi', 'pimpin', 'daerah', 'kabupaten', 'sikka', 'minggu', 'httpstcoczadbuptv']",HOAX
"['tni', 'lahir', 'rakyat', 'tni', 'untuk', 'rakyat', 'indonesia', 'mau', 'bangun', 'maju', 'negeri', 'httpstcoqgamonmry']",HOAX
"['tanyarlfes', 'lama', 'abdi', 'negara', 'tau', 'tni', 'polri', 'nyata', 'nii', 'abdi', 'negara', 'dgn', 'tugas', 'khusus', 'marani', 'hajat', 'warga']",HOAX
"['miebobabaso', 'lugasal', 'vzasyhy', 'blushxink', 'coldthem', 'tsamaradki', 'aamiin', 'moga', 'kuat', 'biaya', 'anak', 'jadi', 'tni', 'abdi', 'negara']",HOAX
"['harga', 'diri', 'indonesia', 'ambalat', 'situasi', 'darurat', 'kopaska', 'tni', 'datang', 'karang', 'unarang', 'jalan', 'misi', 'puncak', 'mercusuar', 'httpstcocwwjllez']",HOAX
"['harga', 'diri', 'indonesia', 'ambalat', 'situasi', 'darurat', 'kopaska', 'tni', 'datang', 'karang', 'unarang', 'jalan', 'misi', 'puncak', 'mercusuar', 'httpstcowvckoklcz']",HOAX
"['ndes', 'jalan', 'arah', 'bandara', 'lama', 'klo', 'lewat', 'pangkal', 'tni', 'bisa', 'nembus', 'kampung', 'sih', 'klo', 'iya', 'kampung', 'mana']",HOAX
"['xquitavee', 'puspen', 'tni', 'divhumas', 'polri', 'rakyat', 'mana', 'rakyat', 'gak', 'dukung', 'partai', 'elo', 'hidup', 'jangan', 'jadi', 'jilat', 'adiannapitupul']",HOAX
"['provokasi', 'sangat', 'jelas', 'seorg', 'nenek', 'ketua', 'ingin', 'bentur', 'aparat', 'negara', 'rakyat', 'hal', 'puspen', 'tni', 'divhumas', 'polri', 'berhrp', 'jgn', 'jadi', 'ha', 'tdk', 'diinginkantp', 'manakala', 'ini', 'demi', 'marwah', 'tegak', 'hukum', 'selesai', 'cara', 'militer', 'httpstcowomgliw']",HOAX
"['monmaap', 'kemhan', 'ri', 'tniau', 'hastag', 'jelas', 'sakit', 'hati', 'rakyat', 'kalau', 'memang', 'sengaja', 'sama', 'dgn', 'penghianatan', 'kpd', 'rakyat', 'ingat', 'tni', 'alat', 'negara', 'bukan', 'alat', 'salah', 'guna', 'kuasa', 'tni', 'milik', 'amp', 'gaji', 'rakyat', 'humas', 'kok', 'seperti', 'jadi', 'alat', 'kampanye', 'capres', 'hrsnya', 'mundur', 'jabat']",HOAX
"['hadir', 'majalengka', 'anggota', 'bawaslu', 'ingat', 'tni', 'polri', 'asn', 'kepala', 'desa', 'netral', 'httpstcowsilve']",HOAX
"['cek', 'buku', 'tes', 'tni', 'polri', 'pandu', 'wajib', 'tes', 'masuk', 'tni', 'polri', 'sesuai', 'materi', 'soal', 'asli', 'harga', 'rp', 'dapat', 'shopee', 'sekarang', 'httpstcowaxsxbx']",HOAX
"['pangdam', 'vbrawijaya', 'ingat', 'prajurit', 'tni', 'pegang', 'teguh', 'netralitas', 'milu', 'httpstcozffqwtqj']",HOAX
"['msaid', 'didu', 'emange', 'capres', 'phd', 'punya', 'etika', 'suruh', 'debat', 'malah', 'nyerang', 'pribadi', 'lupa', 'subtansi', 'debat', 'bukan', 'amat', 'militer', 'gak', 'punya', 'alam', 'tni', 'sok', 'ngasih', 'nilai', 'songong', 'sok', 'tau', 'amp', 'gak', 'etika', 'trhdp', 'promotor']",HOAX
"['preciosakanti', 'lebih', 'sombong', 'gak', 'etika', 'org', 'gak', 'tau', 'militer', 'bukan', 'amat', 'bukan', 'tni', 'scr', 'sok', 'tau', 'beri', 'nilai']",HOAX
"['pompa', 'hidram', 'rusak', 'kodim', 'alor', 'turun', 'tangan', 'tokoh', 'masyarakat', 'rasa', 'bagaimana', 'cinta', 'sayang', 'tni', 'tniadmengabdidanmembangunbersamarakyat', 'prajaraksakapedulirakyat', 'tniprima', 'profesional', 'responsif', 'integratif', 'modern', 'adaptif', 'httpstcorawofafo']",HOAX
"['covid', 'hater', 'dinihrdianti', 'kan', 'mantan', 'jendral', 'suruh', 'joged', 'label', 'gemoy', 'respek', 'nya', 'thd', 'purn', 'tni', 'berani', 'sby', 'suruh', 'bisa', 'digiles', 'tank', 'prororo', 'santai', 'aja', 'anggap', 'boneka', 'gitu', 'penting', 'cuma', 'presiden', 'itu', 'tangkap', 'baik', 'pakdhe', 'utk', 'orbit', 'pangeran']",HOAX
"['harga', 'diri', 'indonesia', 'ambalat', 'situasi', 'darurat', 'kopaska', 'tni', 'datang', 'karang', 'unarang', 'jalan', 'misi', 'puncak', 'mercusuar', 'httpstcoxffuoamer']",HOAX
"['namal', 'fakta', 'udah', 'menang', 'dukung', 'presiden', 'asn', 'tni', 'polri', 'bawaslu', 'kpu', 'netralitas', 'cuma', 'lipservice', 'doang']",HOAX
"['tossdulugaksie', 'waktu', 'smp', 'udah', 'mikir', 'gamau', 'nikah', 'sama', 'polisitni', 'karna', 'gamau', 'tinggal', 'dinas', 'lama', 'gitu', 'gamau', 'sama', 'orang', 'sunda', 'mau', 'mas', 'mas', 'jawa', 'tumbuh', 'anti', 'halodek', 'nyata', 'jodoh', 'polisi', 'sunda', 'udah', 'kenal', 'jadi', 'polisi', 'untung', 'tinggal', 'dinas', 'jauh']",HOAX
"['langgar', 'atur', 'daftar', 'kampanye', 'kerah', 'tni', 'amp', 'polri', 'kerah', 'menteri', 'kerah', 'aparat', 'desa', 'debat', 'satu', 'kena', 'sanksi', 'awas', 'milu', 'tgl', 'langgar', 'hitung', 'suara', 'hasil', 'milu', 'lalu', 'nyata', 'langgar', 'sempurna']",HOAX
"['sultan', 'hassanal', 'bolkiah', 'rela', 'rugi', 'indonesia', 'kapal', 'perang', 'tni', 'nyata', 'brunei', 'darussalam', 'punya', 'httpstcojsxjadknz']",HOAX
"['agoeci', 'aewin', 'mohmahfudmd', 'atas', 'kapolri', 'jagung', 'hakim', 'agung', 'panglima', 'tni', 'menkopolhukam', 'presiden']",HOAX
"['masa', 'aktif', 'tni', 'bebas', 'sandera', 'mapenduma', 'papua', 'bukan', 'dukung', 'prabowo', 'cuma', 'jawab']",HOAX
"['alexandrfrei', 'ridwantebellum', 'partaisocmed', 'tambah', 'alutsista', 'itu', 'usang', 'harga', 'beli', 'bahkan', 'sama', 'harga', 'baru', 'prabowo', 'gak', 'sejahtera', 'prajurit', 'tni', 'padahal', 'punya', 'k', 'tanah', 'kala', 'negara', 'alami', 'krisis', 'agraria', 'bukan', 'manfaat', 'buat', 'penting', 'publik', 'malah', 'buat', 'pribadi']",HOAX
"['jokowi', 'waspada', 'tetap', 'hati', 'hati', 'sama', 'pria', 'dalam', 'video', 'suka', 'malakin', 'dagang', 'kaki', 'lima', 'amp', 'unjung', 'pasar', 'embrio', 'dipalakin', 'pria', 'dalam', 'video', 'rusak', 'citra', 'tni', 'amp', 'polri', 'takut', 'nakutin', 'dagang', 'kaki', 'lima', 'preman', 'hantam', 'httpstcokjuouzwk']",HOAX
"['bangsaygsujud', 'tanya', 'atas', 'kapolri', 'jagung', 'panglima', 'tni', 'menkopolhukam', 'presiden']",HOAX
"['pai', 'c', 'gaperlu', 'lewat', 'kamp', 'tni', 'lewat', 'ngarep', 'omah', 'gepuk', 'arek']",HOAX
"['aqbluli', 'farhard', 'muhammadbi', 'kikysaputrii', 'tni', 'butuh', 'tanah', 'kok', 'tiap', 'nemu', 'org', 'tni', 'org', 'ada', 'semua', 'rata', 'punya', 'lahan', 'sawit', 'tni', 'mana', 'kasihan']",HOAX
"['syamp', 'bukan', 'profesi', 'tni', 'polri', 'pnsamp', 'pppk', 'bukan', 'profesi', 'parpol', 'amp', 'entertainment']",HOAX
"['syamp', 'bukan', 'profesi', 'tni', 'polri', 'pns', 'amp', 'pppk', 'bukan', 'profesi', 'parpol', 'amp', 'entertainment']",HOAX
"['syamp', 'bukan', 'profesi', 'tni', 'polri', 'pnsamp', 'pppk', 'bukan', 'profesi', 'parpol', 'amp', 'entertainment']",HOAX
"['realestfarzet', 'kalau', 'mau', 'join', 'komunitas', 'harus', 'lembaga', 'perintah', 'indonesia', 'aja', 'kaya', 'tni', 'sama', 'polri', 'kalau', 'luar', 'gak', 'kaya', 'orang', 'indonesia', 'jadi', 'tentara', 'amerika', 'tentara', 'france', 'mau', 'ikut', 'masuk', 'komunitas', 'bisa', 'gak']",HOAX
"['syamp', 'bukan', 'asal', 'profesi', 'amp', 'tdk', 'daftar', 'tni', 'polri', 'pnsamp', 'pppk', 'amp', 'bukan', 'asal', 'profesi', 'partai', 'politik', 'amp', 'entertainment']",HOAX
"['syamp', 'bukan', 'asal', 'profesi', 'amp', 'tdk', 'daftar', 'tni', 'polri', 'pnsamp', 'pppk', 'amp', 'bukan', 'asal', 'partai', 'politikamp', 'entertainment']",HOAX
"['syamp', 'bukan', 'asal', 'profesi', 'amp', 'tdk', 'daftar', 'tni', 'polri', 'pnsamp', 'pppk', 'amp', 'bukan', 'asal', 'profesi', 'partai', 'politik', 'amp', 'entertainment']",HOAX
"['alexandrfrei', 'ridwantebellum', 'partaisocmed', 'gin', 'bang', 'tni', 'indonesia', 'bahkan', 'pernah', 'ada', 'urut', 'besar', 'tahun', 'jadi', 'kalo', 'urut', 'tingkat', 'turun', 'soal', 'ikut', 'prespektif', 'anis', 'mungkin', 'anggar', 'segitu', 'anis', 'buat', 'yang', 'lebih', 'baik', 'pak', 'prabowo']",HOAX
"['danrem', 'asn', 'beri', 'doa', 'restu', 'nikah', 'putra', 'bupati', 'kuta', 'barat', 'tni', 'angkat', 'darat', 'kodam', 'mlw', 'tniadmengabdidanmembangunbersamarakyat', 'tentararakyat', 'infokomando', 'tniad', 'koremasn', 'korem', 'bersamarakyattnikuat', 'prajuritmulawarman', 'httpstcorzkzitq']",HOAX
"['danrem', 'asn', 'ucap', 'selamat', 'hut', 'kota', 'samarinda', 'hut', 'perintah', 'kota', 'samarinda', 'tni', 'angkat', 'darat', 'kodam', 'mlw', 'tniadmengabdidanmembangunbersamarakyat', 'tentararakyat', 'infokomando', 'tniad', 'koremasn', 'korem', 'bersamarakyattnikuat', 'prajuritmulawarman', 'httpstcoyyjdvkqdx']",HOAX
"['kodim', 'bima', 'ada', 'acara', 'satu', 'alam', 'lalu', 'tanam', 'terumbu', 'karang', 'pantai', 'fanda', 'acara', 'buka', 'danrem', 'wita', 'bhakti', 'brigjen', 'tni', 'agus', 'bhakti', 'sip', 'mip', 'mhan', 'lengkap', 'httpstconkloygl']",FAKTA
"['randomworldwar', 'min', 'jgn', 'sepele', 'matra', 'tni', 'pasu', 'wizard', 'perlu', 'ada', 'helm', 'rompi', 'anti', 'peluru', 'batalion', 'tuyul', 'batalion', 'genderuwo', 'batalion', 'kuntilanak', 'batalion', 'santet', 'siap', 'buat', 'amerika', 'ketar', 'tir']",HOAX
"['banding', 'balik', 'pas', 'gua', 'latih', 'fisik', 'tni', 'jaman', 'sekolah', 'manjat', 'tali', 'meter', 'simulasi', 'jadi', 'monyet']",HOAX
"['narkosun', 'kpu', 'bolehin', 'masuk', 'dapet', 'name', 'tag', 'sah', 'semua', 'tri', 'gub', 'walkot', 'nya', 'atur', 'larang', 'dukung', 'paslon', 'karna', 'jabat', 'politik', 'mreka', 'kader', 'parpol', 'jga', 'smua', 'kecuali', 'asn', 'tni', 'polri', 'krna', 'bukan', 'jabat', 'politik']",HOAX
"['txtdaridaniel', 'ridwantebellum', 'partaisocmed', 'tambah', 'gin', 'kerja', 'mohon', 'maaf', 'teman', 'atas', 'nilai', 'kemenhanri', 'tni', 'httpstcoktcdfmuqq']",HOAX
"['sedih', 'baca', 'tweet', 'saya', 'pikir', 'tadi', 'non', 'partisan', 'nyata', 'sdh', 'lama', 'partisan', 'kemlinthi', 'aku', 'telp', 'panglima', 'tni', 'ksad', 'pangdam', 'kemlinthi', 'telp', 'gubernur', 'dki', 'bukan', 'wilayah', 'amp', 'msh', 'capres', 'rendah', 'bilang', 'tanya', 'receh', 'httpstcobsruddu']",HOAX
"['litllekhrisna', 'waltuhamogus', 'coldthem', 'tsamaradki', 'dukung', 'tolol', 'anies', 'sindir', 'tanah', 'hgu', 'tanah', 'negara', 'orang', 'menhan', 'mana', 'banyak', 'tni', 'milik', 'rumah', 'tanah', 'tni', 'bawah', 'menhan', 'bukan', 'tanah', 'pribadi', 'bahlol', 'kalo', 'rasa', 'tanggung', 'jawab', 'anak', 'buah', 'balikin', 'tanahn']",HOAX
"['chavesz', 'mimpi', 'ber', 'kuasa', 'kali', 'keluarga', 'nyata', 'nya', 'gagal', 'jadi', 'komandan', 'tni', 'pecat', 'jadit', 'capres', 'nya', 'gagal', 'candu', 'kuasa', 'takut', 'jadi', 'oposisi', 'keprcayaan', 'dukung', 'khianat']",HOAX
"['narkosun', 'lah', 'pak', 'menhan', 'menkopolhukan', 'nyaprestni', 'polri', 'wajib', 'netral', 'tak', 'pihak', 'kalo', 'tri', 'bumn', 'larang', 'kampanyesekalian', 'pak', 'prabowo', 'pak', 'mahfud', 'larang', 'gus']",HOAX
"['zeinmalike', 'bxfxm', 'partaisocmed', 'banyak', 'blunder', 't', 'buat', 'alutsista', 'bekas', 'padahal', 'blum', 'deal', 'situ', 'anggar', 'ntuk', 'aja', 't', 'untuk', 'alutsista', 't', 'gaada', 'apbn', 'kalah', 'dngn', 'singapur', 'upil', 'tpi', 'lebih', 'besar', 'anggaranny', 'rumah', 'tni', 'ktny', 'lebih', 'dri', 'gapunya', 'rumah', 'fakta', 'tni', 'punya', 'rumah']",HOAX
"['hs', 'harahap', 'fahrihamzah', 'gilir', 'bilang', 'etika', 'gilir', 'menhan', 'mati', 'mati', 'naikin', 'peringkat', 'tni', 'dunia', 'kasih', 'nilai', 'kok', 'gitu']",HOAX
"['harga', 'diri', 'indonesia', 'ambalat', 'situasi', 'darurat', 'kopaska', 'tni', 'datang', 'karang', 'unarang', 'jalan', 'misi', 'puncak', 'mercusuar', 'httpstcooqykmhwnx']",HOAX
"['cakra', 'kalo', 'tni', 'tni']",HOAX
"['kepaargawinata', 'dennysiregar', 'jangan', 'anak', 'lewat', 'komplek', 'tni', 'pakai', 'knalpot', 'brong', 'aja', 'digebukin', 'songong', 'kek', 'gitu']",HOAX
"['panglima', 'tni', 'cek', 'kesiap', 'pasu', 'aman', 'presiden', 'paspampres', 'httpstcovcwvwlns']",HOAX
"['undipmenfess', 'bukan', 'deket', 'markas', 'tni', 'lapang', 'tembak']",HOAX
"['renatovaldo', 'lama', 'tni', 'polri', 'kampanye']",HOAX
"['lagi', 'minta', 'maaf', 'lantar', 'tampil', 'nyanyi', 'belakang', 'teman', 'tni', 'milik', 'rakyat', 'bukan', 'milik', 'jokowi', 'jaga', 'demokrasi', 'tni', 'netral', 'polisi', 'milik', 'rakyat', 'bukan', 'milik', 'jokowi', 'jaga', 'demokrasi', 'polisi', 'netral', 'asalbukanprabowo', 'httpstconyjatileb']",HOAX
"['abuyahany', 'andre', 'priotomo', 'puspen', 'tni', 'nusrono', 'baca', 'habiburokhman', 'nyata', 'ngawur']",HOAX
"['jaysyanshar', 'falferr', 'malah', 'bagus', 'sih', 'netral', 'misal', 'prabowo', 'menhan', 'ngasih', 'mandat', 'tni', 'polri', 'buat', 'milih', 'trs', 'jokowi', 'ngasih', 'mandat', 'asn', 'buat', 'milih', 'prabowo', 'auto', 'menang', 'dong', 'makanya', 'tindak', 'preventif', 'nya', 'asn', 'aparat', 'netral']",HOAX
"['tau', 'gak', 'bank', 'mandiri', 'seruserunya', 'nih', 'baru', 'aja', 'bantuin', 'citra', 'shipyard', 'kredit', 'modal', 'kerja', 'rp', 'miliar', 'buat', 'bikin', 'kapal', 'buat', 'tni', 'angkat', 'laut', 'keren', 'banget', 'kan', 'httpstcoexpuxml']",HOAX
"['tnipolriasn', 'pihak', 'kampanye', 'asal', 'jgn', 'atas', 'nama', 'institusi', 'guna', 'fasilitas', 'negara', 'pak', 'asal', 'tdk', 'langgar', 'etika', 'mohmahfudmd', 'ganjarpranowo', 'oranguluborneo', 'nu', 'online', 'generasi', 'mudanu', 'kangwaqfi', 'syarman', 'miduk', 'alissawahid', 'wagimandeep']",HOAX
"['sinergitas', 'tni', 'polri', 'awal', 'demokrasi', 'netral', 'tuju', 'milu', 'damai', 'satu', 'tugas', 'tni', 'polri', 'komitmen', 'jaga', 'damai', 'aman', 'sama', 'kuat', 'indonesia', 'adil', 'sejahtera', 'tniadmengabdidanmembangunbersamarakyat', 'httpstcoueddkdai']",HOAX
"['darsalexandra', 'harus', 'tni', 'ambil', 'alih', 'pimpin', 'tpi', 'tau', 'sendiri', 'semua', 'tempat', 'kalau', 'org', 'baik', 'amp', 'jujur', 'akan', 'depak']",HOAX
"['hensuaja', 'presiden', 'kan', 'panglima', 'tinggi', 'tni', 'panglima', 'pihak', 'gimana', 'bawah', 'pihak', 'dong', 'gimana', 'seh', 'moga', 'paling', 'tinggi', 'atas', 'pihak', 'ganjarmahfud']",HOAX
"['fadjroel', 'pedoman', 'id', 'tnipolriasn', 'pihak', 'kampanye', 'asal', 'jgn', 'atas', 'nama', 'institusi', 'guna', 'fasilitas', 'negara', 'pak', 'adil', 'pak', 'mohmahfudmd', 'ganjarpranowo', 'oranguluborneo', 'nu', 'online', 'generasi', 'mudanu', 'official', 'ansor', 'kangwaqfi', 'syarman', 'miduk', 'alissawahid', 'wagimandeep']",HOAX
"['tni', 'polri', 'asn', 'hrs', 'ingat', 'gaji', 'kalian', 'rakyat', 'patuh', 'kalian', 'perintah', 'batas', 'jabat', 'tdk', 'hubung', 'bebas', 'kalian', 'sbg', 'warga', 'negara', 'bebas', 'pilih', 'bebas', 'mrpkan', 'hak', 'dasar', 'jamin', 'uud', 'praktik', 'hubung', 'nurani', 'masing']",HOAX
"['ana', 'fajarwati', 'susipudjiastuti', 'aparatur', 'ngera', 'cakup', 'asn', 'tni', 'netral', 'kalo', 'presiden', 'wapres', 'menteri', 'caleg', 'cagub', 'walkot', 'yang', 'usung', 'partai', 'itu', 'kampanye', 'kalo', 'boleh', 'kmpanye', 'mungkin', 'periode']",HOAX
"['officialinews', 'yusuf', 'dumdum', 'jokowi', 'tnipolriasn', 'pihak', 'kampanye', 'asal', 'jgn', 'atas', 'nama', 'institusi', 'guna', 'fasilitas', 'negara', 'pak', 'adil', 'pak', 'mohmahfudmd', 'ganjarpranowo', 'oranguluborneo', 'nu', 'online', 'generasi', 'mudanu', 'official', 'ansor', 'kangwaqfi', 'syarman', 'miduk', 'alissawahid', 'wagimandeep']",HOAX
"['oranguluborneo', 'yusuf', 'dumdum', 'jokowi', 'tnipolriasn', 'pihak', 'kampanye', 'asal', 'jgn', 'atas', 'nama', 'institusi', 'guna', 'fasilitas', 'negara', 'pak', 'adil', 'pak', 'mohmahfudmd', 'ganjarpranowo', 'oranguluborneo', 'nu', 'online', 'generasi', 'mudanu', 'official', 'ansor', 'kangwaqfi', 'syarman', 'miduk', 'alissawahid', 'wagimandeep']",HOAX
"['yusuf', 'dumdum', 'jokowi', 'tnipolriasn', 'pihak', 'kampanye', 'asal', 'jgn', 'atas', 'nama', 'institusi', 'guna', 'fasilitas', 'negara', 'pak', 'adil', 'pak', 'mohmahfudmd', 'ganjarpranowo', 'oranguluborneo', 'nu', 'online', 'generasi', 'mudanu', 'official', 'ansor', 'kangwaqfi', 'syarman', 'miduk', 'alissawahid', 'wagimandeep']",HOAX
"['andywindarto', 'cnnindonesia', 'hah', 'kalau', 'milik', 'tni', 'gimana', 'kasus', 'jadi', 'prabowo', 'anda', 'silat', 'lidah']",HOAX
"['prakondisi', 'ketidaknetralan', 'asn', 'tni', 'amp', 'polri', 'turun', 'percaya', 'thd', 'kpu', 'banwaslu', 'survei', 'abal', 'sbg', 'kounter', 'hasil', 'survei', 'lembaga', 'survei', 'kredibel', 'mundur', 'menkopolhukam', 'sbg', 'sempurna', 'pra', 'kondisi', 'pihak', 'jokowi', 'maksudtujuan', 'semua']",HOAX
"['dulu', 'jaman', 'kuliah', 'gue', 'pernah', 'join', 'jadi', 'fasilitator', 'kelas', 'inspirasi', 'terus', 'sihir', 'sama', 'speechnya', 'pak', 'anies', 'ide', 'sederhana', 'bgt', 'inspiratif', 'inti', 'mau', 'nyampein', 'bocilbocil', 'kalau', 'citacita', 'bukan', 'batas', 'jadi', 'dokter', 'guru', 'tni']",HOAX
"['hak', 'laku', 'adalah', 'komandan', 'pasu', 'paspampres', 'bukan', 'gibran', 'walaupun', 'jabat', 'walikota', 'maupun', 'anak', 'presiden', 'lama', 'ingin', 'tanya', 'ini', 'puspen', 'tni']",HOAX
"['milu', 'tni', 'polri', 'suruh', 'netral', 'asn', 'suruh', 'netral', 'bawah', 'presiden', 'tri', 'kok', 'pihak', 'alur', 'pikir', 'gimana', 'nih', 'httpstcosngmbsyuc']",HOAX
"['tukangrosok', 'anakkolong', 'dennysiregar', 'islah', 'bahrawi', 'jadi', 'buzzer', 'pinter', 'dikit', 'dong', 'kan', 'kasus', 'anggota', 'tni', 'mukulin', 'supir', 'truk', 'makanya', 'dimarahin', 'sama', 'gibran', 'suruh', 'lepas', 'masker', 'pas', 'bikin', 'video', 'minta', 'maaf']",HOAX
