created_at,full_text,username,tweet_url,value,value_link_source
Mon Feb 05 00:09:29 +0000 2024,"['razia', 'gabung', 'sama', 'tni', 'polri', 'wilayah', 'kota', 'prabumulih', 'poldasumsel', 'polresprabumulih', 'kapolresprabumulih', 'akbpendroaribowo', 'rachmadwibowo', 'kapoldasumsel', 'call', 'center', 'polri', 'call', 'center', 'polda', 'sumsel', 'call', 'center', 'polres', 'prabumulih', 'httpstcozhrxloaq']",polres_sikum,https://twitter.com/polres_sikum/status/1754296146053456304,,
Mon Feb 05 00:09:01 +0000 2024,"['partaisocmed', 'lbh', 'parah', 'pecat', 'tni', 'jadi', 'menhan']",AriefAM,https://twitter.com/AriefAM/status/1754296028801753267,,
Mon Feb 05 00:07:03 +0000 2024,"['tvonenews', 'cukup', 'nyata', 'sbg', 'beri', 'perintah', 'laksana', 'culi', 'pecat', 'tni', 'lanjut', 'proses', 'hukum', 'pidana']",unusdeus1,https://twitter.com/unusdeus1/status/1754295535916490907,,
Mon Feb 05 00:01:16 +0000 2024,"['aksarahugo', 'ciyen', 'lah', 'surat', 'dkp', 'pecat', 'tni', 'cantum', 'beliau', 'hilang', 'orang', 'kira', 'surat', 'sebut', 'sangat', 'clear', 'tinggal', 'adil', 'nya', 'tapi', 'beliau', 'pernah', 'datang']",hanyatitoaja,https://twitter.com/hanyatitoaja/status/1754294080404955558,,
Sun Feb 04 23:59:58 +0000 2024,"['hansssolo', 'yah', 'kalo', 'bansos', 'utk', 'penting', 'politik', 'saat', 'yah', 'susah', 'nangkepnya', 'hrs', 'punya', 'aparat', 'loyal', 'kuasa', 'nya', 'bukan', 'rakyat', 'nya', 'jokowi', 'listyosigitp', 'puspen', 'tni', 'megakuningan']",rumahbayem,https://twitter.com/rumahbayem/status/1754293751525364032,,
Sun Feb 04 23:59:38 +0000 2024,"['tanyakanrl', 'papua', 'bukan', 'sih', 'gue', 'bagus', 'sih', 'kayak', 'gtu', 'soal', 'kalian', 'tau', 'sndiri', 'kan', 'papua', 'aman', 'buat', 'abdi', 'negara', 'khusus', 'tni', 'aman', 'bagus', 'gua', 'biasa', 'rumah', 'dinas', 'udh', 'jalur', 'evakuasi', 'nya', 'misal', 'apa']",dolcegust0,https://twitter.com/dolcegust0/status/1754293670009008403,,
Sun Feb 04 23:59:35 +0000 2024,"['stressnugass', 'tanyakanrl', 'papua', 'bukan', 'sih', 'gue', 'bagus', 'sih', 'kayak', 'gtu', 'soal', 'kalian', 'tau', 'sndiri', 'kan', 'papua', 'aman', 'buat', 'abdi', 'negara', 'khusus', 'tni', 'aman', 'bagus', 'gua', 'biasa', 'rumah', 'dinas', 'udh', 'jalur', 'evakuasi', 'nya', 'misal', 'apa']",dolcegust0,https://twitter.com/dolcegust0/status/1754293656809558451,,
Sun Feb 04 23:59:24 +0000 2024,"['teddgus', 'hahahha', 'fakta', 'lapang', 'kok', 'bilang', 'ngarang', 'duh', 'ted', 'tedkamu', 'halusinasi', 'kalau', 'tni', 'polri', 'netralpicak', 'mata']",Sumandie,https://twitter.com/Sumandie/status/1754293612089905433,,
Sun Feb 04 23:57:27 +0000 2024,"['upaya', 'jaga', 'situasi', 'kamtibmas', 'sinegritas', 'tni', 'polri', 'giat', 'solat', 'jemaah', 'keliling', 'babinkamtibmas', 'bripka', 'cecep', 'babinsa', 'serka', 'rivai', 'mesjid', 'mardiyyus', 'solihin', 'kel', 'cibaduyut', 'kec', 'bojongloa', 'kidul', 'kota', 'bandung', 'polrestabes', 'bandung', 'command', 'center', 'httpstcoqbjgmisgji']",HumasPolsek03,https://twitter.com/HumasPolsek03/status/1754293118567117054,,
Sun Feb 04 23:55:17 +0000 2024,"['anies', 'janji', 'baik', 'hidup', 'tni', 'polisi', 'asn', 'httpstcovvkjjvry']",BeritakanID_com,https://twitter.com/BeritakanID_com/status/1754292574121295973,,
Sun Feb 04 23:53:02 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcoxqoexurg']",dwitamalia05,https://twitter.com/dwitamalia05/status/1754292007336554854,,
Sun Feb 04 23:52:59 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcopohnyjfzc']",yervinb05,https://twitter.com/yervinb05/status/1754291997148651804,,
Sun Feb 04 23:52:27 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcoxpvwmjnuh']",dwitamalia05,https://twitter.com/dwitamalia05/status/1754291861844640116,,
Sun Feb 04 23:52:19 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcodkmmrtap']",yervinb05,https://twitter.com/yervinb05/status/1754291829380632844,,
Sun Feb 04 23:52:07 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcopwpfbamp']",dwitamalia05,https://twitter.com/dwitamalia05/status/1754291777195090243,,
Sun Feb 04 23:52:00 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcoipnjjfbfz']",yervinb05,https://twitter.com/yervinb05/status/1754291746723578254,,
Sun Feb 04 23:51:45 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcooswlfjysq']",dwitamalia05,https://twitter.com/dwitamalia05/status/1754291685277024649,,
Sun Feb 04 23:51:37 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcovxskqrsws']",yervinb05,https://twitter.com/yervinb05/status/1754291650552291619,,
Sun Feb 04 23:51:34 +0000 2024,"['hitung', 'hingga', 'milu', 'gue', 'nemu', 'dukung', 'bisa', 'ngejelasin', 'program', 'baik', 'unggul', 'paslon', 'tsb', 'jadiin', 'alesan', 'buat', 'nyoblos', 'beberapa', 'penting', 'pribadi', 'mrk', 'keluarga', 'jabat', 'amp', 'tni', 'lah', 'sisa', 'karena', 'kasi']",vdokja,https://twitter.com/vdokja/status/1754291639005466977,,
Sun Feb 04 23:51:11 +0000 2024,"['sinergitas', 'tni', 'polri', 'salur', 'bantu', 'beras', 'warga', 'desa', 'bina', 'httpstcotuouwtjrs', 'httpstcoowdobpmtbo']",Polres_Demak,https://twitter.com/Polres_Demak/status/1754291540472807814,,
Sun Feb 04 23:50:22 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcozoglunuss']",dwitamalia05,https://twitter.com/dwitamalia05/status/1754291335174185252,,
Sun Feb 04 23:50:12 +0000 2024,"['aparat', 'tni', 'polri', 'siaga', 'alutsista', 'upa', 'transportasi', 'militer', 'udara', 'dukung', 'lancar', 'distribusi', 'logistik', 'milu', 'tuju', 'dukungpemilu', 'dukunglogistikpemilupapua', 'pemilupapua', 'papuaindonesia', 'httpstcorssihfxxmy']",yervinb05,https://twitter.com/yervinb05/status/1754291295470948856,,
Sun Feb 04 23:50:05 +0000 2024,"['bangun', 'mitra', 'tni', 'komunitas', 'tukang', 'becak', 'lokal', 'yogyakarta', 'danramil', 'jetis', 'kapten', 'arh', 'suryadi', 'damping', 'koptu', 'bambang', 'suwoto', 'aktif', 'sosial', 'duduk', 'tempat', 'tunjuk', 'bangun', 'mitra', 'komunitas', 'lokal', 'httpstcouwmmganw']",SetiyonoTopo,https://twitter.com/SetiyonoTopo/status/1754291266500866257,,
Sun Feb 04 23:45:58 +0000 2024,"['kodamhasanuddin', 'sukses', 'tni']",1Pinrang46622,https://twitter.com/1Pinrang46622/status/1754290230239330772,,
Sun Feb 04 23:44:23 +0000 2024,"['sinergitas', 'tni', 'polri', 'polsek', 'ciomas', 'polres', 'bogor', 'polda', 'jabar', 'jaga', 'kamtimbas', 'httpstcobqmcayw']",polsekciomas_,https://twitter.com/polsekciomas_/status/1754289830157320608,,
Sun Feb 04 23:42:54 +0000 2024,"['narkosun', 'wajar', 'pak', 'kalang', 'tni', 'prabowobharga', 'mati', 'kata']",riefvan2210,https://twitter.com/riefvan2210/status/1754289458990772357,,
Sun Feb 04 23:40:24 +0000 2024,"['patroli', 'jalan', 'kaki', 'sinergitas', 'tni', 'polri', 'rangka', 'cipta', 'kondisi', 'jelang', 'pungut', 'suara', 'milu', 'polripresisi', 'polresbatolasahabatpian', 'listyosigitprabowo', 'winartoofficial', 'diazsasongko', 'kapolres', 'batola', 'let', 'jons', 'cantung', 'ssdm', 'polri', 'biro', 'sdm', 'polda', 'kalsel', 'httpstcotremfszqc']",CakraBahalap,https://twitter.com/CakraBahalap/status/1754288829824119241,,
Sun Feb 04 23:39:11 +0000 2024,"['mlimams', 'typingmybest', 'emg', 'bner', 'efektif', 'buat', 'pndkungnya', 'sndriklo', 'buat', 'orng', 'waras', 'rasional', 'mkir', 'mah', 'hrusnya', 'mnta', 'maaf', 'krlga', 'korban', 'dri', 'culik', 'tpi', 'smpe', 'skrng', 'msih', 'ngmbng', 'brni', 'nemuin', 'mntan', 'tni']",Ndremu669,https://twitter.com/Ndremu669/status/1754288521521901842,,
Sun Feb 04 23:38:56 +0000 2024,"['hasbil', 'lbs', 'aniesbaswedan', 'pak', 'lubis', 'junjung', 'itu', 'pecat', 'tni', 'bisa', 'nya', 'tunjuk', 'menhan']",kutubumi_,https://twitter.com/kutubumi_/status/1754288460683514334,,
Sun Feb 04 23:36:08 +0000 2024,"['barusan', 'denger', 'kalo', 'emg', 'beneran', 'coy', 'tnipolri', 'udah', 'wajib', 'buat', 'choose', 'wakakak', 'puncak', 'komedi', 'emang']",MaulytaaNf,https://twitter.com/MaulytaaNf/status/1754287756459786310,,
Sun Feb 04 23:34:32 +0000 2024,"['tri', 'aktif', 'tni', 'aktif', 'negara', 'yang', 'punya']",hil_zan44,https://twitter.com/hil_zan44/status/1754287350858006695,,
Sun Feb 04 23:32:53 +0000 2024,"['partaisocmed', 'pecat', 'tni', 'semua', 'solusi', 'makan']",4d3_4j4,https://twitter.com/4d3_4j4/status/1754286936083337374,,
Sun Feb 04 23:30:34 +0000 2024,"['partaisocmed', 'pecat', 'tni', 'sotau', 'masalah', 'sehat', 'didik']",Rizkymunajat34,https://twitter.com/Rizkymunajat34/status/1754286352215253478,,
Sun Feb 04 23:28:47 +0000 2024,"['jenderal', 'sudirman', 'guru', 'jadi', 'panglima', 'tni']",mohsen_lbs,https://twitter.com/mohsen_lbs/status/1754285906163536314,,
Sun Feb 04 23:28:38 +0000 2024,"['prabowo', 'potus', 'puspen', 'tni', 'jokowi', 'divhumas', 'polri', 'prabowo', 'anti', 'demokrasi', 'pny', 'jiwa', 'demokrasi', 'krn', 'cara', 'pandang', 'terlalu', 'militeristik', 'mana', 'dlm', 'tubuh', 'militer', 'mana', 'demokrasi', 'apalagi', 'prabowo', 'produk', 'militer', 'thn', 'lalu', 'hidup', 'suasana', 'kendali', 'penuh']",namanyaselera,https://twitter.com/namanyaselera/status/1754285868792381503,,
Sun Feb 04 23:26:49 +0000 2024,"['prabowo', 'potus', 'puspen', 'tni', 'jokowi', 'divhumas', 'polri', 'ngeri', 'indonesia', 'biasa', 'dgn', 'tindak', 'militeristik', 'hari', 'bakal', 'byk', 'sering', 'ngeliat', 'tni', 'didlm', 'hidup']",namanyaselera,https://twitter.com/namanyaselera/status/1754285409759305797,,
Sun Feb 04 23:25:29 +0000 2024,"['prabowo', 'potus', 'prabowo', 'terlalu', 'militeristik', 'bhkn', 'sgt', 'jiwa', 'trhdp', 'puspen', 'tni', 'terlalu', 'korsa', 'paling', 'lembut', 'politik', 'prabowo', 'presiden', 'ialah', 'tarik', 'militer', 'dlm', 'politik', 'sama', 'kayak', 'jokowi', 'jokowi', 'divhumas', 'polri', 'anak', 'sayang', 'prabowo', 'puspen', 'tni']",namanyaselera,https://twitter.com/namanyaselera/status/1754285072600138220,,
Sun Feb 04 23:22:20 +0000 2024,"['moel', 'cybers', 'kali', 'googling', 'dulu', 'wkwkwk', 'udah', 'tau', 'awan', 'purnawirawan', 'tni', 'buzzer', 'kocak']",e_mihawk,https://twitter.com/e_mihawk/status/1754284280010940834,,
Sun Feb 04 23:16:33 +0000 2024,"['kodamcen', 'moga', 'tni', 'selalu', 'sehat', 'lindung', 'masyarakat']",Cndr57953808,https://twitter.com/Cndr57953808/status/1754282826546225311,,
Sun Feb 04 23:14:29 +0000 2024,"['naz', 'lira', 'dikit', 'arogan', 'ngomong', 'tegas', 'arogan', 'atur', 'biar', 'tertib', 'arogan', 'kyk', 'hati', 'tuh', 'kata', 'arogan', 'emang', 'kata', 'apa', 'paham', 'nilai', 'cara', 'orang', 'dilatarbelakangi', 'kerja', 'sipil', 'ama', 'tni', 'basicnya', 'beda', 'kalo', 'sipil', 'dikit', 'gemulaikalo', 'tni', 'tegas']",LianDewiHapsari,https://twitter.com/LianDewiHapsari/status/1754282307375214916,,
Sun Feb 04 23:08:23 +0000 2024,"['tirta', 'cipeng', 'kalau', 'pns', 'tni', 'polri', 'kok', 'gak', 'aju', 'cuti', 'mau', 'kampanye', 'orang', 'benar', 'tapi', 'gak', 'ngerti']",ArifLabMed,https://twitter.com/ArifLabMed/status/1754280770137661629,,
Sun Feb 04 23:02:41 +0000 2024,"['anies', 'janji', 'baik', 'hidup', 'tni', 'polisi', 'asn', 'httpstcoctwcfjfc']",OposisiCerdas,https://twitter.com/OposisiCerdas/status/1754279338613317750,,
Sun Feb 04 23:01:25 +0000 2024,"['randomworldwar', 'sih', 'sangat', 'malu', 'klo', 'jabat', 'presiden', 'panglima', 'tinggi', 'angkat', 'senjata', 'pegang', 'orang', 'pernah', 'henti', 'institusi', 'tni']",delanomuntu,https://twitter.com/delanomuntu/status/1754279017447100546,,
Sun Feb 04 23:00:39 +0000 2024,"['sambut', 'kunjung', 'kerja', 'danlanud', 'tni', 'bupati', 'sampai', 'jumlah', 'masalah', 'httpstcobtdvhqpebj']",prokaltengdotco,https://twitter.com/prokaltengdotco/status/1754278826908266690,,
Sun Feb 04 22:56:08 +0000 2024,"['jangan', 'pilih', 'mantan', 'tni', 'orba', 'jilid', 'tdk', 'ulang', 'jangan', 'pilih', 'dari', 'imigran', 'rakyat', 'tetap', 'tentram']",AbdulAz53875859,https://twitter.com/AbdulAz53875859/status/1754277689379475640,,
Sun Feb 04 22:54:11 +0000 2024,"['partaisocmed', 'pecat', 'emang', 'pecat', 'angkat', 'dasar', 'hak', 'priogatif', 'tni', 'baru', 'pecat']",Rizallallomboki,https://twitter.com/Rizallallomboki/status/1754277198926930363,,
Sun Feb 04 22:53:15 +0000 2024,"['partaimedsos', 'pensiun', 'pns', 'tnipolri', 'bebas', 'wajib', 'bayar', 'pbb', 'lokasi', 'lahan', 'tempat', 'kalau', 'tanah', 'banyak', 'tetap', 'bayar', 'sih', 'arti', 'cukup']",NTriandana,https://twitter.com/NTriandana/status/1754276962263314943,,
Sun Feb 04 22:52:46 +0000 2024,"['liputandotcom', 'blunder', 'suara', 'pilih', 'keluarga', 'tni', 'bakal', 'makin', 'lari', 'record', 'pak', 'dudung', 'pindah', 'prajurit', 'tempat', 'pelosok', 'amp', 'jauh', 'keluarga', 'kembali', 'tempat', 'asal', 'anggap', 'saat', 'pensiun', 'tangis', 'anak', 'buah', 'hasto', 'blunder']",hendrikk168,https://twitter.com/hendrikk168/status/1754276840800448529,,
Sun Feb 04 22:50:24 +0000 2024,"['kumpar', 'blunder', 'suara', 'pilih', 'keluarga', 'tni', 'bakal', 'makin', 'lari', 'record', 'pak', 'dudung', 'pindah', 'prajurit', 'tempat', 'pelosok', 'jauh', 'keluarga', 'kembali', 'tempat', 'asal', 'anggap', 'saat', 'pensiun', 'tangis', 'anak', 'buah', 'blunder', 'nih']",hendrikk168,https://twitter.com/hendrikk168/status/1754276247558029708,,
Sun Feb 04 22:50:03 +0000 2024,"['sammisoh', 'kacung', 'apa', 'sih', 'wong', 'joko', 'jadi', 'kacung', 'mana', 'manuver', 'skrg', 'jadi', 'khianat', 'skrg', 'kuasa', 'tri', 'parpol', 'tni', 'polisi', 'mana', 'dia', 'kaya', 'gin', 'jadi', 'kacung', 'mana', 'dia', 'populer', 'skrg', 'jadi', 'kacung', 'bego', 'sih', 'wkwkwk']",ultima4,https://twitter.com/ultima4/status/1754276156264927723,,
Sun Feb 04 22:47:30 +0000 2024,"['kompastv', 'hayo', 'polri', 'tni', 'bin', 'bakal', 'rame', 'nih', 'krn', 'ucap', 'tum', 'parpol']",sojetsojet,https://twitter.com/sojetsojet/status/1754275516155416624,,
Sun Feb 04 22:38:56 +0000 2024,"['jadi', 'durhaka', 'kabe', 'gegara', 'hembus', 'pengaruh', 'buruk', 'nyang', 'udah', 'jadi', 'presiden', 'durhaka', 'sama', 'partai', 'besar', 'nyang', 'durhaka', 'sama', 'tni', 'didik', 'amp', 'besar', 'tni', 'ogah', 'jaga', 'citra', 'tni', 'malah', 'dukung', 'amp', 'bela', 'capres', 'pernah', 'pecat', 'tni']",IskandarFarouk1,https://twitter.com/IskandarFarouk1/status/1754273360081736159,,
Sun Feb 04 22:30:17 +0000 2024,"['sincerelypijaa', 'dislokasi', 'rahang', 'gara', 'gara', 'gua', 'parkir', 'depan', 'rumah', 'tni', 'ijin']",ocanfauzann,https://twitter.com/ocanfauzann/status/1754271185175785571,,
Sun Feb 04 22:29:50 +0000 2024,"['giat', 'karya', 'bhakti', 'tni', 'polri', 'kebakkramat', 'karanganyar', 'httpstcoanqatze']",jumantono_013,https://twitter.com/jumantono_013/status/1754271071178723567,,
Sun Feb 04 22:29:17 +0000 2024,"['salah', 'satu', 'wujud', 'nyata', 'tni', 'sama', 'rakyat', 'koramil', 'tanete', 'riattang', 'sama', 'stakeholder', 'kait', 'terus', 'laksana', 'giat', 'karya', 'bakti', 'kali', 'sasar', 'kampung', 'nelayan', 'ling', 'bene', 'kel', 'lonrae', 'kec', 'tanete', 'riattang', 'timur', 'senin', 'httpstconttsvdzpht']",kodimbone,https://twitter.com/kodimbone/status/1754270930048823597,,
Sun Feb 04 22:27:45 +0000 2024,"['komentatour', 'tni', 'lindung', 'warga', 'bukan', 'rusuh', 'kalo', 'rusuh', 'main', 'hakim', 'sendiri', 'warga', 'tni', 'biar', 'benar', 'rusuh', 'kumpul', 'benci', 'tni', 'orang', 'bego', 'elu', 'aja', 'hidup', 'nyaman', 'karna', 'tni']",Bull_winner,https://twitter.com/Bull_winner/status/1754270544109961699,,
Sun Feb 04 22:22:05 +0000 2024,"['singgung', 'tnipolri', 'jangan', 'intimidasi', 'rakyat', 'megawati', 'sentil', 'andi', 'jerni', 'httpstcorwlggrdk', 'trending']",VIVAcoid,https://twitter.com/VIVAcoid/status/1754269120080867671,,
Sun Feb 04 22:21:00 +0000 2024,"['waktu', 'tema', 'hankam', 'bahas', 'papua', 'padahal', 'pos', 'pos', 'tnipolri', 'papua', 'cukup', 'kasihan']",EwooSleketep,https://twitter.com/EwooSleketep/status/1754268847417504175,,
Sun Feb 04 22:07:21 +0000 2024,"['radioelshinta', 'bapak', 'anies', 'baswedan', 'sampai', 'rinci', 'masalah', 'negeri', 'saya', 'rasa', 'sampai', 'pesan', 'janji', 'paslon', 'seluruh', 'unsur', 'guru', 'dosen', 'tni', 'polri', 'asn', 'harap', 'masyarakat', 'indonesia', 'jumpa', 'rugi', 'besar', 'bangsa', 'kalau', 'anies', 'tdk', 'jadi', 'presiden']",DemonPku56281,https://twitter.com/DemonPku56281/status/1754265413473726888,,
Sun Feb 04 22:04:36 +0000 2024,"['chavesz', 'primayudha', 'lah', 'tinggal', 'balikin', 'drpd', 'pecat', 'tni', 'kena', 'kasus', 'ham', 'kabur', 'yordania', 'mau', 'pilih', 'mana']",AshiapYuuk,https://twitter.com/AshiapYuuk/status/1754264719010226337,,
Sun Feb 04 22:02:11 +0000 2024,"['twillight', 'loid', 'prabowo', 'pernah', 'jadi', 'komandan', 'itu', 'akhir', 'pecat', 'kalau', 'prabowo', 'jadi', 'presidengak', 'ngebayangin', 'panglima', 'tni', 'lantik', 'bekas', 'pecat', 'tni']",dean_deanlova,https://twitter.com/dean_deanlova/status/1754264110273810753,,
Sun Feb 04 22:01:59 +0000 2024,"['partaisocmed', 'apakabar', 'pecat', 'tni', 'ngomongin', 'data', 'rahasia', 'negara', 'data', 'rahasia', 'negara', 'data', 'rahasia', 'parpol', 'nya', 'cuaks']",arnintyaedogawa,https://twitter.com/arnintyaedogawa/status/1754264060638732479,,
Sun Feb 04 21:49:42 +0000 2024,"['allah', 'untung', 'polisi', 'tni', 'gak', 'nyoblos']",MyVoiceAngel,https://twitter.com/MyVoiceAngel/status/1754260968337445123,,
Sun Feb 04 21:48:34 +0000 2024,"['partaisocmed', 'pecat', 'tni', 'sedang', 'bicara', 'jaga', 'indonesia', 'what', 'kind', 'jokes', 'this']",lukaitu6675,https://twitter.com/lukaitu6675/status/1754260685419331894,,
Sun Feb 04 21:44:26 +0000 2024,"['partaisocmed', 'orang', 'pecat', 'tni', 'masa', 'presiden', 'pintar', 'indonesia', 'tuju', 'ironis']",lurushadapdepan,https://twitter.com/lurushadapdepan/status/1754259644258881990,,
Sun Feb 04 21:41:01 +0000 2024,"['jokowi', 'waspada', 'tetap', 'hati', 'hati', 'sama', 'pria', 'dalam', 'video', 'suka', 'malakin', 'dagang', 'kaki', 'lima', 'amp', 'unjung', 'pasar', 'embrio', 'dipalakin', 'pria', 'dalam', 'video', 'rusak', 'citra', 'tni', 'amp', 'polri', 'takut', 'nakutin', 'dagang', 'kaki', 'lima', 'preman', 'hantam', 'httpstcoxeatroq']",TvQuin13898,https://twitter.com/TvQuin13898/status/1754258785877774594,,
Sun Feb 04 21:27:40 +0000 2024,"['ingat', 'laku', 'bukan', 'orang', 'tidak', 'didik', 'justeru', 'kelas', 'guru', 'besar', 'fakultas', 'ada', 'ancam', 'speak', 'gitulo', 'gilasih', 'sampek', 'mau', 'ttd', 'acc', 'aja', 'bawa', 'temen', 'tni', 'pada', 'itu', 'mahasiswa', 'bimbing', 'luar', 'saking', 'takut', 'saya']",SiiAy_AYUNDA,https://twitter.com/SiiAy_AYUNDA/status/1754255426684936512,,
Sun Feb 04 21:24:43 +0000 2024,"['hasbil', 'lbs', 'aniesbaswedan', 'prabowo', 'jadi', 'tni', 'aja', 'gak', 'pensiun', 'malah', 'pecat', 'kalah', 'banyak', 'tni', 'memang', 'pensiun', 'jadi', 'pikir', 'boroboro', 'jaga', 'indonesia', 'jaga', 'kelas', 'rumah', 'tangga', 'sulit', 'lihat']",lukaitu6675,https://twitter.com/lukaitu6675/status/1754254682430865459,,
Sun Feb 04 21:21:35 +0000 2024,"['terus', 'perempuan', 'pilih', 'krn', 'gapercaya', 'jadi', 'tameng', 'kakek', 'ayah', 'tni', 'tidak', 'masuk', 'akal', 'gue', 'harus', 'aaaaaaaaaaaa']",caryophyllusz,https://twitter.com/caryophyllusz/status/1754253894912536796,,
Sun Feb 04 21:21:29 +0000 2024,"['kalau', 'tniau', 'ujung', 'tombak', 'jelas', 'kalau', 'tni', 'ad', 'tnial', 'ujung', 'tombak', 'apa']",IhsanDaemon1,https://twitter.com/IhsanDaemon1/status/1754253868983283999,,
Sun Feb 04 20:34:10 +0000 2024,"['saragi', 'luhut', 'semutitem', 'dayatpiliang', 'pecat', 'tni', 'bikin', 'indonesia', 'dapet', 'alutsista', 'krn', 'langgar', 'ham', 'jangan', 'pilih', 'malu', 'maluin', 'negara', 'kalo', 'kriminal', 'jadi', 'presiden']",ItsYourDeeDee,https://twitter.com/ItsYourDeeDee/status/1754241962943906048,,
Sun Feb 04 20:22:18 +0000 2024,"['meryafps', 'glitch', 'esp', 'gfgbdfbfg', 'tqq']",tresleen_,https://twitter.com/tresleen_/status/1754238974183239987,,
Sun Feb 04 20:00:31 +0000 2024,"['realfedinuril', 'bukan', 'duga', 'bang', 'emang', 'udah', 'dari', 'tni', 'dulu', 'udah', 'ngeluarin', 'surat', 'keteranganny', 'kok']",alfaromorata_,https://twitter.com/alfaromorata_/status/1754233492437868662,,
Sun Feb 04 19:49:03 +0000 2024,"['satu', 'sisi', 'sih', 'tni', 'cabang', 'intel', 'gitu', 'jujurly', 'wan', 'na', 'bad', 'huhuhuhuhu']",spektingkatdewa,https://twitter.com/spektingkatdewa/status/1754230605615886504,,
Sun Feb 04 19:36:53 +0000 2024,"['adjiesanputro', 'entah', 'twit', 'ngarah', 'kmna', 'tpi', 'justru', 'aku', 'dukung', 'udah', 'biasa', 'diskusi', 'dgn', 'org', 'penting', 'bagai', 'negara', 'forum', 'internasional', 'bahkan', 'brkat', 'beliau', 'militer', 'tni', 'indonesia', 'aku', 'bagus', 'negara', 'jgn', 'lupa', 'kaisar', 'bapak', 'ramah', 'sekali', 'itu', 'nyambung']",haloinisiapayaw,https://twitter.com/haloinisiapayaw/status/1754227547649552565,,
Sun Feb 04 19:33:34 +0000 2024,"['hasto', 'bela', 'megawati', 'minta', 'tni', 'netral', 'pak', 'dudung', 'ksad', 'sibuk', 'urus', 'anak', 'newsupdate', 'update', 'news', 'text', 'httpstcogxepsekp']",kumparan,https://twitter.com/kumparan/status/1754226711720603789,,
Sun Feb 04 19:30:57 +0000 2024,"['brachiotonn', 'fatira', 'raa', 'ciyen', 'kikysaputrii', 'prabowo', 'hbs', 'psti', 'blg', 'emg', 'tau', 'tni', 'wes', 'sak', 'ndunyo', 'iki', 'kudue', 'ero', 'anggota', 'kudu', 'nurut', 'atas', 'ayo', 'elekno', 'mane', 'fokus', 'ndukung', 'mbok', 'dukung', 'gausa', 'ngena', 'ngene', 'kamis', 'lah', 'opo', 'lah', 'iyoiyo', 'ndue', 'atibersalahdan', 'maaf', 'org', 'mnta', 'maaf']",aulia_rdm,https://twitter.com/aulia_rdm/status/1754226052484980999,,
